"...1","<?xml version=""1.0""?><WebTableParameter xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns=""""><DataTable Code=""TABLECODE7507"" HasMetadata=""true""><Name LocaleIsoCode=""en"">Subnational population estimates (TA, subdivision), by age and sex, at 30 June 2018-2023 (2023 boundaries)</Name><Dimension Code=""YEAR"" Display=""labels""><Name LocaleIsoCode=""en"">Year at 30 June</Name><Member Code=""2018"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2018</Name></Member><Member Code=""2019"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2019</Name></Member><Member Code=""2020"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2020</Name></Member><Member Code=""2021"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2021</Name></Member><Member Code=""2022"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2022</Name></Member><Member Code=""2023"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">2023</Name></Member></Dimension><Dimension Code=""SEX"" Display=""labels""><Name LocaleIsoCode=""en"">Sex</Name><Member Code=""SEX3"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Total people, sex</Name></Member></Dimension><Dimension Code=""AGE"" Display=""labels""><Name LocaleIsoCode=""en"">Age</Name><Member Code=""TOTALALLAGES"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Total people, age</Name><ChildMember Code=""AGE1539"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">15-39 Years</Name></ChildMember><ChildMember Code=""AGE4064"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">40-64 Years</Name></ChildMember><ChildMember Code=""AGE6500"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">65 Years and over</Name></ChildMember></Member></Dimension><Dimension Code=""AREA"" HasMetadata=""true"" Display=""codesandlabels""><Name LocaleIsoCode=""en"">Area</Name><Member Code=""NZTA"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Total NZ by territorial authority/subdivision</Name><ChildMember Code=""001"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Far North district</Name></ChildMember><ChildMember Code=""002"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Whangarei district</Name></ChildMember><ChildMember Code=""003"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Kaipara district</Name></ChildMember><ChildMember Code=""076"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Auckland</Name></ChildMember><ChildMember Code=""011"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Thames-Coromandel district</Name></ChildMember><ChildMember Code=""012"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Hauraki district</Name></ChildMember><ChildMember Code=""013"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waikato district</Name></ChildMember><ChildMember Code=""015"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Matamata-Piako district</Name></ChildMember><ChildMember Code=""016"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Hamilton city</Name></ChildMember><ChildMember Code=""017"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waipa district</Name></ChildMember><ChildMember Code=""018"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Otorohanga district</Name></ChildMember><ChildMember Code=""019"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">South Waikato district</Name></ChildMember><ChildMember Code=""020"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waitomo district</Name></ChildMember><ChildMember Code=""021"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Taupo district</Name></ChildMember><ChildMember Code=""022"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Western Bay of Plenty district</Name></ChildMember><ChildMember Code=""023"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Tauranga city</Name></ChildMember><ChildMember Code=""024"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Rotorua district</Name></ChildMember><ChildMember Code=""025"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Whakatane district</Name></ChildMember><ChildMember Code=""026"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Kawerau district</Name></ChildMember><ChildMember Code=""027"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Opotiki district</Name></ChildMember><ChildMember Code=""028"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Gisborne district</Name></ChildMember><ChildMember Code=""029"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Wairoa district</Name></ChildMember><ChildMember Code=""030"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Hastings district</Name></ChildMember><ChildMember Code=""031"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Napier city</Name></ChildMember><ChildMember Code=""032"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Central Hawke's Bay district</Name></ChildMember><ChildMember Code=""033"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">New Plymouth district</Name></ChildMember><ChildMember Code=""034"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Stratford district</Name></ChildMember><ChildMember Code=""035"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">South Taranaki district</Name></ChildMember><ChildMember Code=""036"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Ruapehu district</Name></ChildMember><ChildMember Code=""037"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Whanganui district</Name></ChildMember><ChildMember Code=""038"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Rangitikei district</Name></ChildMember><ChildMember Code=""039"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Manawatu district</Name></ChildMember><ChildMember Code=""040"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Palmerston North city</Name></ChildMember><ChildMember Code=""041"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Tararua district</Name></ChildMember><ChildMember Code=""042"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Horowhenua district</Name></ChildMember><ChildMember Code=""043"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Kapiti Coast district</Name></ChildMember><ChildMember Code=""044"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Porirua city</Name></ChildMember><ChildMember Code=""045"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Upper Hutt city</Name></ChildMember><ChildMember Code=""046"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Lower Hutt city</Name></ChildMember><ChildMember Code=""047"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Wellington city</Name></ChildMember><ChildMember Code=""048"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Masterton district</Name></ChildMember><ChildMember Code=""049"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Carterton district</Name></ChildMember><ChildMember Code=""050"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">South Wairarapa district</Name></ChildMember><ChildMember Code=""051"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Tasman district</Name></ChildMember><ChildMember Code=""052"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Nelson city</Name></ChildMember><ChildMember Code=""053"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Marlborough district</Name></ChildMember><ChildMember Code=""054"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Kaikoura district</Name></ChildMember><ChildMember Code=""055"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Buller district</Name></ChildMember><ChildMember Code=""056"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Grey district</Name></ChildMember><ChildMember Code=""057"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Westland district</Name></ChildMember><ChildMember Code=""058"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Hurunui district</Name></ChildMember><ChildMember Code=""059"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waimakariri district</Name></ChildMember><ChildMember Code=""060"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Christchurch city</Name></ChildMember><ChildMember Code=""062"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Selwyn district</Name></ChildMember><ChildMember Code=""063"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Ashburton district</Name></ChildMember><ChildMember Code=""064"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Timaru district</Name></ChildMember><ChildMember Code=""065"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Mackenzie district</Name></ChildMember><ChildMember Code=""066"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waimate district</Name></ChildMember><ChildMember Code=""067"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Chatham Islands territory</Name></ChildMember><ChildMember Code=""068"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Waitaki district</Name></ChildMember><ChildMember Code=""069"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Central Otago district</Name></ChildMember><ChildMember Code=""070"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Queenstown-Lakes district</Name></ChildMember><ChildMember Code=""071"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Dunedin city</Name></ChildMember><ChildMember Code=""072"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Clutha district</Name></ChildMember><ChildMember Code=""073"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Southland district</Name></ChildMember><ChildMember Code=""074"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Gore district</Name></ChildMember><ChildMember Code=""075"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Invercargill city</Name></ChildMember><ChildMember Code=""999"" HasOnlyUnitMetadata=""false""><Name LocaleIsoCode=""en"">Area outside territorial authority</Name></ChildMember></Member></Dimension><Tabulation Axis=""horizontal"" /><Tabulation Axis=""vertical""><Dimension Code=""AREA"" /><Dimension Code=""AGE"" /><Dimension Code=""SEX"" /><Dimension Code=""YEAR"" /></Tabulation><Tabulation Axis=""page"" /><Formatting><Labels LocaleIsoCode=""en"" /><Power>0</Power><Decimals>-1</Decimals><SkipEmptyLines>false</SkipEmptyLines><FullyFillPage>false</FullyFillPage><SkipEmptyCols>false</SkipEmptyCols><SkipLineHierarchy>true</SkipLineHierarchy><SkipColHierarchy>true</SkipColHierarchy><Page>1</Page></Formatting></DataTable><Format><ShowEmptyAxes>true</ShowEmptyAxes><TimeStamp>false</TimeStamp><Page>1</Page><EnableSort>true</EnableSort><IncludeFlagColumn>false</IncludeFlagColumn><IncludeTimeSeriesId>false</IncludeTimeSeriesId><DoBarChart>false</DoBarChart><FreezePanes>false</FreezePanes><MaxBarChartLen>65</MaxBarChartLen></Format><Query><AbsoluteUri>http://nzdotstat.stats.govt.nz/wbos/View.aspx?QueryId=&amp;QueryType=Public&amp;Lang=en</AbsoluteUri></Query></WebTableParameter>","...3","...4","...5"
NA,NA,NA,"2021","33100"
NA,NA,NA,"2022","33500"
NA,NA,NA,"2023","33900"
NA,"15-39 Years",NA,"2018","8900"
NA,NA,NA,"2019","9100"
NA,NA,NA,"2020","9500"
NA,NA,NA,"2021","9600"
NA,NA,NA,"2022","9700"
NA,NA,NA,"2023","9900"
NA,"40-64 Years",NA,"2018","10400"
NA,NA,NA,"2019","10300"
NA,NA,NA,"2020","10400"
NA,NA,NA,"2021","10500"
NA,NA,NA,"2022","10500"
NA,NA,NA,"2023","10600"
NA,"65 Years and over",NA,"2018","5500"
NA,NA,NA,"2019","5800"
NA,NA,NA,"2020","6000"
NA,NA,NA,"2021","6200"
NA,NA,NA,"2022","6400"
NA,NA,NA,"2023","6600"
"040: Palmerston North city","Total people, age",NA,"2018","88300"
NA,NA,NA,"2019","89300"
NA,NA,NA,"2020","90400"
NA,NA,NA,"2021","90500"
NA,NA,NA,"2022","90300"
NA,NA,NA,"2023","91800"
NA,"15-39 Years",NA,"2018","33700"
NA,NA,NA,"2019","34000"
NA,NA,NA,"2020","34200"
NA,NA,NA,"2021","34100"
NA,NA,NA,"2022","33700"
NA,NA,NA,"2023","34400"
NA,"40-64 Years",NA,"2018","25100"
NA,NA,NA,"2019","25300"
NA,NA,NA,"2020","25600"
NA,NA,NA,"2021","25600"
NA,NA,NA,"2022","25600"
NA,NA,NA,"2023","25800"
NA,"65 Years and over",NA,"2018","12300"
NA,NA,NA,"2019","12600"
NA,NA,NA,"2020","13000"
NA,NA,NA,"2021","13400"
NA,NA,NA,"2022","13700"
NA,NA,NA,"2023","14000"
"041: Tararua district","Total people, age",NA,"2018","18450"
NA,NA,NA,"2019","18700"
NA,NA,NA,"2020","18800"
NA,NA,NA,"2021","19000"
NA,NA,NA,"2022","19100"
NA,NA,NA,"2023","19200"
NA,"15-39 Years",NA,"2018","5050"
NA,NA,NA,"2019","5150"
NA,NA,NA,"2020","5200"
NA,NA,NA,"2021","5250"
NA,NA,NA,"2022","5300"
NA,NA,NA,"2023","5350"
NA,"40-64 Years",NA,"2018","6150"
NA,NA,NA,"2019","6200"
NA,NA,NA,"2020","6150"
NA,NA,NA,"2021","6100"
NA,NA,NA,"2022","6100"
NA,NA,NA,"2023","6100"
NA,"65 Years and over",NA,"2018","3350"
NA,NA,NA,"2019","3450"
NA,NA,NA,"2020","3600"
NA,NA,NA,"2021","3750"
NA,NA,NA,"2022","3850"
NA,NA,NA,"2023","3950"
"042: Horowhenua district","Total people, age",NA,"2018","34500"
NA,NA,NA,"2019","35100"
NA,NA,NA,"2020","35900"
NA,NA,NA,"2021","36500"
NA,NA,NA,"2022","36900"
NA,NA,NA,"2023","37500"
NA,"15-39 Years",NA,"2018","8800"
NA,NA,NA,"2019","9000"
NA,NA,NA,"2020","9300"
NA,NA,NA,"2021","9500"
NA,NA,NA,"2022","9700"
NA,NA,NA,"2023","10000"
NA,"40-64 Years",NA,"2018","11100"
NA,NA,NA,"2019","11200"
NA,NA,NA,"2020","11200"
NA,NA,NA,"2021","11300"
NA,NA,NA,"2022","11300"
NA,NA,NA,"2023","11300"
NA,"65 Years and over",NA,"2018","8300"
NA,NA,NA,"2019","8600"
NA,NA,NA,"2020","8800"
NA,NA,NA,"2021","9000"
NA,NA,NA,"2022","9200"
NA,NA,NA,"2023","9500"
"043: Kapiti Coast district","Total people, age",NA,"2018","55200"
NA,NA,NA,"2019","56100"
NA,NA,NA,"2020","57200"
NA,NA,NA,"2021","57700"
NA,NA,NA,"2022","57800"
NA,NA,NA,"2023","58400"
NA,"15-39 Years",NA,"2018","13000"
NA,NA,NA,"2019","13300"
NA,NA,NA,"2020","13800"
NA,NA,NA,"2021","13900"
NA,NA,NA,"2022","13900"
NA,NA,NA,"2023","14100"
NA,"40-64 Years",NA,"2018","18500"
NA,NA,NA,"2019","18800"
NA,NA,NA,"2020","19000"
NA,NA,NA,"2021","19200"
NA,NA,NA,"2022","19200"
NA,NA,NA,"2023","19300"
NA,"65 Years and over",NA,"2018","14200"
NA,NA,NA,"2019","14600"
NA,NA,NA,"2020","14900"
NA,NA,NA,"2021","15100"
NA,NA,NA,"2022","15400"
NA,NA,NA,"2023","15700"
"044: Porirua city","Total people, age",NA,"2018","58900"
NA,NA,NA,"2019","59800"
NA,NA,NA,"2020","60600"
NA,NA,NA,"2021","61300"
NA,NA,NA,"2022","61700"
NA,NA,NA,"2023","62400"
NA,"15-39 Years",NA,"2018","19600"
NA,NA,NA,"2019","20000"
NA,NA,NA,"2020","20200"
NA,NA,NA,"2021","20400"
NA,NA,NA,"2022","20600"
NA,NA,NA,"2023","21100"
NA,"40-64 Years",NA,"2018","18700"
NA,NA,NA,"2019","18900"
NA,NA,NA,"2020","19100"
NA,NA,NA,"2021","19300"
NA,NA,NA,"2022","19300"
NA,NA,NA,"2023","19400"
NA,"65 Years and over",NA,"2018","6800"
NA,NA,NA,"2019","7100"
NA,NA,NA,"2020","7400"
NA,NA,NA,"2021","7700"
NA,NA,NA,"2022","7900"
NA,NA,NA,"2023","8200"
"045: Upper Hutt city","Total people, age",NA,"2018","45400"
NA,NA,NA,"2019","46200"
NA,NA,NA,"2020","46800"
NA,NA,NA,"2021","47400"
NA,NA,NA,"2022","47600"
NA,NA,NA,"2023","48300"
NA,"15-39 Years",NA,"2018","14700"
NA,NA,NA,"2019","15000"
NA,NA,NA,"2020","15200"
NA,NA,NA,"2021","15400"
NA,NA,NA,"2022","15500"
NA,NA,NA,"2023","15800"
NA,"40-64 Years",NA,"2018","15300"
NA,NA,NA,"2019","15500"
NA,NA,NA,"2020","15600"
NA,NA,NA,"2021","15600"
NA,NA,NA,"2022","15600"
NA,NA,NA,"2023","15700"
NA,"65 Years and over",NA,"2018","6700"
NA,NA,NA,"2019","6800"
NA,NA,NA,"2020","7000"
NA,NA,NA,"2021","7100"
NA,NA,NA,"2022","7300"
NA,NA,NA,"2023","7500"
"046: Lower Hutt city","Total people, age",NA,"2018","108600"
NA,NA,NA,"2019","109900"
NA,NA,NA,"2020","111800"
NA,NA,NA,"2021","112300"
NA,NA,NA,"2022","112500"
NA,NA,NA,"2023","114000"
NA,"15-39 Years",NA,"2018","37600"
NA,NA,NA,"2019","38200"
NA,NA,NA,"2020","39100"
NA,NA,NA,"2021","39000"
NA,NA,NA,"2022","39000"
NA,NA,NA,"2023","39900"
NA,"40-64 Years",NA,"2018","34800"
NA,NA,NA,"2019","35000"
NA,NA,NA,"2020","35500"
NA,NA,NA,"2021","35700"
NA,NA,NA,"2022","35600"
NA,NA,NA,"2023","35900"
NA,"65 Years and over",NA,"2018","14600"
NA,NA,NA,"2019","14900"
NA,NA,NA,"2020","15400"
NA,NA,NA,"2021","15700"
NA,NA,NA,"2022","16100"
NA,NA,NA,"2023","16500"
"047: Wellington city","Total people, age",NA,"2018","211200"
NA,NA,NA,"2019","212900"
NA,NA,NA,"2020","216500"
NA,NA,NA,"2021","216000"
NA,NA,NA,"2022","213400"
NA,NA,NA,"2023","216200"
NA,"15-39 Years",NA,"2018","91400"
NA,NA,NA,"2019","92800"
NA,NA,NA,"2020","94900"
NA,NA,NA,"2021","94700"
NA,NA,NA,"2022","93600"
NA,NA,NA,"2023","96000"
NA,"40-64 Years",NA,"2018","64600"
NA,NA,NA,"2019","65000"
NA,NA,NA,"2020","65900"
NA,NA,NA,"2021","65900"
NA,NA,NA,"2022","65400"
NA,NA,NA,"2023","65900"
NA,"65 Years and over",NA,"2018","21900"
NA,NA,NA,"2019","22300"
NA,NA,NA,"2020","23100"
NA,NA,NA,"2021","23600"
NA,NA,NA,"2022","23900"
NA,NA,NA,"2023","24500"
"048: Masterton district","Total people, age",NA,"2018","26400"
NA,NA,NA,"2019","26900"
NA,NA,NA,"2020","27700"
NA,NA,NA,"2021","28200"
NA,NA,NA,"2022","28700"
NA,NA,NA,"2023","29100"
NA,"15-39 Years",NA,"2018","7400"
NA,NA,NA,"2019","7600"
NA,NA,NA,"2020","8000"
NA,NA,NA,"2021","8200"
NA,NA,NA,"2022","8300"
NA,NA,NA,"2023","8400"
NA,"40-64 Years",NA,"2018","8500"
NA,NA,NA,"2019","8600"
NA,NA,NA,"2020","8600"
NA,NA,NA,"2021","8700"
NA,NA,NA,"2022","8700"
NA,NA,NA,"2023","8800"
NA,"65 Years and over",NA,"2018","5500"
NA,NA,NA,"2019","5700"
NA,NA,NA,"2020","6000"
NA,NA,NA,"2021","6200"
NA,NA,NA,"2022","6400"
NA,NA,NA,"2023","6600"
"049: Carterton district","Total people, age",NA,"2018","9510"
NA,NA,NA,"2019","9660"
NA,NA,NA,"2020","9890"
NA,NA,NA,"2021","10050"
NA,NA,NA,"2022","10200"
NA,NA,NA,"2023","10250"
NA,"15-39 Years",NA,"2018","2250"
NA,NA,NA,"2019","2270"
NA,NA,NA,"2020","2340"
NA,NA,NA,"2021","2400"
NA,NA,NA,"2022","2400"
NA,NA,NA,"2023","2450"
NA,"40-64 Years",NA,"2018","3350"
NA,NA,NA,"2019","3360"
NA,NA,NA,"2020","3390"
NA,NA,NA,"2021","3450"
NA,NA,NA,"2022","3450"
NA,NA,NA,"2023","3450"
NA,"65 Years and over",NA,"2018","2130"
NA,NA,NA,"2019","2230"
NA,NA,NA,"2020","2340"
NA,NA,NA,"2021","2400"
NA,NA,NA,"2022","2500"
NA,NA,NA,"2023","2600"
"050: South Wairarapa district","Total people, age",NA,"2018","10900"
NA,NA,NA,"2019","11100"
NA,NA,NA,"2020","11400"
NA,NA,NA,"2021","11650"
NA,NA,NA,"2022","11750"
NA,NA,NA,"2023","11900"
NA,"15-39 Years",NA,"2018","2500"
NA,NA,NA,"2019","2550"
NA,NA,NA,"2020","2650"
NA,NA,NA,"2021","2650"
NA,NA,NA,"2022","2650"
NA,NA,NA,"2023","2700"
NA,"40-64 Years",NA,"2018","4100"
NA,NA,NA,"2019","4100"
NA,NA,NA,"2020","4200"
NA,NA,NA,"2021","4250"
NA,NA,NA,"2022","4300"
NA,NA,NA,"2023","4250"
NA,"65 Years and over",NA,"2018","2400"
NA,NA,NA,"2019","2500"
NA,NA,NA,"2020","2600"
NA,NA,NA,"2021","2700"
NA,NA,NA,"2022","2850"
NA,NA,NA,"2023","2900"
"051: Tasman district","Total people, age",NA,"2018","54000"
NA,NA,NA,"2019","54900"
NA,NA,NA,"2020","57300"
NA,NA,NA,"2021","58100"
NA,NA,NA,"2022","58600"
NA,NA,NA,"2023","59400"
NA,"15-39 Years",NA,"2018","13300"
NA,NA,NA,"2019","13700"
NA,NA,NA,"2020","15000"
NA,NA,NA,"2021","15100"
NA,NA,NA,"2022","15200"
NA,NA,NA,"2023","15500"
NA,"40-64 Years",NA,"2018","19900"
NA,NA,NA,"2019","20000"
NA,NA,NA,"2020","20300"
NA,NA,NA,"2021","20500"
NA,NA,NA,"2022","20500"
NA,NA,NA,"2023","20400"
NA,"65 Years and over",NA,"2018","11200"
NA,NA,NA,"2019","11800"
NA,NA,NA,"2020","12400"
NA,NA,NA,"2021","12900"
NA,NA,NA,"2022","13500"
NA,NA,NA,"2023","14100"
"052: Nelson city","Total people, age",NA,"2018","52700"
NA,NA,NA,"2019","53400"
NA,NA,NA,"2020","54900"
NA,NA,NA,"2021","54900"
NA,NA,NA,"2022","55000"
NA,NA,NA,"2023","55600"
NA,"15-39 Years",NA,"2018","15300"
NA,NA,NA,"2019","15600"
NA,NA,NA,"2020","16400"
NA,NA,NA,"2021","16200"
NA,NA,NA,"2022","15900"
NA,NA,NA,"2023","16400"
NA,"40-64 Years",NA,"2018","18200"
NA,NA,NA,"2019","18300"
NA,NA,NA,"2020","18500"
NA,NA,NA,"2021","18400"
NA,NA,NA,"2022","18400"
NA,NA,NA,"2023","18400"
NA,"65 Years and over",NA,"2018","10000"
NA,NA,NA,"2019","10300"
NA,NA,NA,"2020","10800"
NA,NA,NA,"2021","11200"
NA,NA,NA,"2022","11600"
NA,NA,NA,"2023","11800"
"053: Marlborough district","Total people, age",NA,"2018","48700"
NA,NA,NA,"2019","49300"
NA,NA,NA,"2020","51300"
NA,NA,NA,"2021","51600"
NA,NA,NA,"2022","51600"
NA,NA,NA,"2023","52200"
NA,"15-39 Years",NA,"2018","12900"
NA,NA,NA,"2019","13100"
NA,NA,NA,"2020","14400"
NA,NA,NA,"2021","14400"
NA,NA,NA,"2022","14100"
NA,NA,NA,"2023","14500"
NA,"40-64 Years",NA,"2018","16600"
NA,NA,NA,"2019","16700"
NA,NA,NA,"2020","17000"
NA,NA,NA,"2021","17000"
NA,NA,NA,"2022","17000"
NA,NA,NA,"2023","17100"
NA,"65 Years and over",NA,"2018","10800"
NA,NA,NA,"2019","11100"
NA,NA,NA,"2020","11400"
NA,NA,NA,"2021","11700"
NA,NA,NA,"2022","12000"
NA,NA,NA,"2023","12300"
"054: Kaikoura district","Total people, age",NA,"2018","4060"
NA,NA,NA,"2019","4110"
NA,NA,NA,"2020","4200"
NA,NA,NA,"2021","4170"
NA,NA,NA,"2022","4160"
NA,NA,NA,"2023","4230"
NA,"15-39 Years",NA,"2018","1100"
NA,NA,NA,"2019","1090"
NA,NA,NA,"2020","1110"
NA,NA,NA,"2021","1060"
NA,NA,NA,"2022","1030"
NA,NA,NA,"2023","1060"
NA,"40-64 Years",NA,"2018","1450"
NA,NA,NA,"2019","1440"
NA,NA,NA,"2020","1440"
NA,NA,NA,"2021","1420"
NA,NA,NA,"2022","1390"
NA,NA,NA,"2023","1400"
NA,"65 Years and over",NA,"2018","850"
NA,NA,NA,"2019","920"
NA,NA,NA,"2020","970"
NA,NA,NA,"2021","1010"
NA,NA,NA,"2022","1070"
NA,NA,NA,"2023","1100"
"055: Buller district","Total people, age",NA,"2018","9850"
NA,NA,NA,"2019","9760"
NA,NA,NA,"2020","9770"
NA,NA,NA,"2021","9850"
NA,NA,NA,"2022","9720"
NA,NA,NA,"2023","9670"
NA,"15-39 Years",NA,"2018","2240"
NA,NA,NA,"2019","2170"
NA,NA,NA,"2020","2160"
NA,NA,NA,"2021","2110"
NA,NA,NA,"2022","2010"
NA,NA,NA,"2023","1970"
NA,"40-64 Years",NA,"2018","3750"
NA,NA,NA,"2019","3650"
NA,NA,NA,"2020","3570"
NA,NA,NA,"2021","3560"
NA,NA,NA,"2022","3480"
NA,NA,NA,"2023","3400"
NA,"65 Years and over",NA,"2018","2250"
NA,NA,NA,"2019","2400"
NA,NA,NA,"2020","2560"
NA,NA,NA,"2021","2730"
NA,NA,NA,"2022","2820"
NA,NA,NA,"2023","2940"
"056: Grey district","Total people, age",NA,"2018","13750"
NA,NA,NA,"2019","13850"
NA,NA,NA,"2020","14100"
NA,NA,NA,"2021","14150"
NA,NA,NA,"2022","14250"
NA,NA,NA,"2023","14250"
NA,"15-39 Years",NA,"2018","3750"
NA,NA,NA,"2019","3800"
NA,NA,NA,"2020","3900"
NA,NA,NA,"2021","3900"
NA,NA,NA,"2022","3950"
NA,NA,NA,"2023","4000"
NA,"40-64 Years",NA,"2018","4900"
NA,NA,NA,"2019","4800"
NA,NA,NA,"2020","4850"
NA,NA,NA,"2021","4800"
NA,NA,NA,"2022","4750"
NA,NA,NA,"2023","4650"
NA,"65 Years and over",NA,"2018","2500"
NA,NA,NA,"2019","2600"
NA,NA,NA,"2020","2700"
NA,NA,NA,"2021","2800"
NA,NA,NA,"2022","2900"
NA,NA,NA,"2023","2950"
"057: Westland district","Total people, age",NA,"2018","8830"
NA,NA,NA,"2019","8830"
NA,NA,NA,"2020","8910"
NA,NA,NA,"2021","8860"
NA,NA,NA,"2022","8810"
NA,NA,NA,"2023","8940"
NA,"15-39 Years",NA,"2018","2580"
NA,NA,NA,"2019","2550"
NA,NA,NA,"2020","2570"
NA,NA,NA,"2021","2500"
NA,NA,NA,"2022","2450"
NA,NA,NA,"2023","2550"
NA,"40-64 Years",NA,"2018","3220"
NA,NA,NA,"2019","3210"
NA,NA,NA,"2020","3200"
NA,NA,NA,"2021","3180"
NA,NA,NA,"2022","3150"
NA,NA,NA,"2023","3150"
NA,"65 Years and over",NA,"2018","1580"
NA,NA,NA,"2019","1640"
